"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"64" -4.99364015466637 -9.78896075913914 12.5018496855925 13.1015286754788 15.5040549665321 -25.6359618372224 -32.2937186017658 32.4160931741396 -24.3788502958934 -12.4585353473655 9.00895389121461 5.13993711925241 4.38919841643427 2.97495403144546 3.78937034678483 -3.353762306932 -2.8688541527494 -0.864211087112179 0.878043940044797 1.13407591871978 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 -1
"65" -5.76502370073688 -10.7552204164554 12.9611325374173 14.6160374241107 19.6561964373733 -25.6029233223962 -32.6110741366941 29.4090015230075 -20.3540128065907 -11.4030860728456 6.23683854376565 3.99292505122114 3.53701918637166 4.50511254415803 4.37642365022174 -6.85919103049966 -6.96182325107725 -3.60931297566068 3.00136377691815 0.935068977901295 1 1 1 1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 1 1
"66" -6.05678494190949 -8.87397097229348 11.8917376460863 14.5163161673234 16.1104175906008 -22.2715959033416 -28.8406779583641 26.3104676814672 -18.5951869988538 -12.2683700894888 7.80106065084999 5.18999807034745 4.52933980790824 4.67064060547241 6.04122641069923 -5.60058925410233 -3.36724772618121 -5.00103087457335 3.61811013332671 2.16476795814656 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"67" -7.53654371324304 -10.6145189508387 11.8835881881437 13.1342305233192 16.6322346252027 -24.7113998350224 -33.200004921016 31.9839017100579 -22.5607215399933 -13.2656517483168 8.40354080896547 3.62588895534491 2.37964552314177 2.21907297283558 4.26816045727375 -4.19648641652964 -4.80358026199117 -4.40608142493428 3.05582867319784 0.980218402946957 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 1 -1
"68" -4.9897834045865 -11.4945301953223 11.9506573280338 15.3175894786999 19.9718034770018 -29.3286546091561 -36.1884980834266 32.1054157983151 -21.055889463365 -9.83153575031312 5.69876562525815 3.78840073602579 2.53392801511696 0.729092931569168 1.80404028467671 -4.16493225416491 -2.85980537157582 -0.360498852889901 -0.681533946733502 0.845388309069492 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1
"69" -7.16308180153367 -11.8217154640379 13.5661699075351 16.4947151057135 19.9209970119381 -30.2337263459354 -37.7642618830429 35.8794471012938 -25.9759687074726 -16.0738649110243 9.57572227536424 6.15291552246354 2.72398546684391 2.34385457729088 5.40416667032735 -7.63741692369338 -5.90870780734569 -5.18662921506285 2.3696381472692 0.305281733895496 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 -1
"70" -5.22128334979617 -10.7125602004784 12.3500092140491 14.9765610005642 20.8339300070474 -31.6384755082111 -38.2342666377748 35.1125781295422 -26.5280099819539 -13.3885718469157 8.12841426714807 4.54508521220473 0.96460195436776 2.03162433187865 3.56119072119316 -2.79890869196789 -3.04932487779499 -1.32864188902561 -0.322657761812975 0.686653574309378 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"71" -5.20269493744545 -9.09816468497549 10.9256372073322 16.5766200469925 19.3321075926277 -27.8069355903258 -32.4280163682592 30.6744129996188 -20.3412287140471 -10.6998673216292 6.66048776844567 5.74720400865837 4.0135963836641 3.4114267805129 3.18918565746074 -2.25893043729459 -1.68052324604998 -4.18859519267327 2.65864304695031 0.45718210849766 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"72" -5.89114379564905 -8.58961710147811 13.3174310412888 15.7130443372254 18.0712714937739 -29.3124791997348 -35.698286927623 34.6440018157065 -26.1890822491934 -13.8926939121718 8.33961859861741 4.75968529087898 3.38358401106313 2.98941723476558 2.15239505183036 -2.2900586491535 -2.99725665541873 -3.60312765151831 2.918191903936 1.90109625447906 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"73" -7.07990566676254 -11.7973083744125 14.3759302467574 16.4656809869449 20.9684189308263 -30.8229772591641 -39.8665138642369 38.7146928058673 -28.4251844782246 -18.0020171899733 12.6119189475135 8.59344506553395 5.45498190711008 5.42280462848056 4.61845788934602 -5.6818512128924 -3.33146133585094 -3.30432742438146 3.7204073233213 0.771886265156419 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"74" -4.77342836267559 -7.84034658829522 12.7837914740701 16.8469230532445 21.0127479570327 -29.2476368930103 -35.4890550834632 32.8381599823436 -22.6649867407618 -13.0319509795333 7.21928046307715 4.07965888320362 1.14262893904564 3.1027304625387 4.31450745571262 -4.28558156343382 -3.22947369484952 -2.56094562754299 3.87108142703636 0.799724851080072 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 1 -1 1 -1
"75" -5.37392243532035 -9.594917351237 12.7803538310057 15.8868278352675 18.5917706025762 -29.2186414223063 -31.2082009588221 31.1029763387939 -23.8727717088043 -15.4940294786925 10.4972809420644 7.43366973085849 6.20748297966691 2.52551840048886 1.86615490125966 0.408754062531905 0.0788667816059087 -1.07102796663794 0.256193006324969 -1.08091476302709 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1
"76" -2.91566974976928 -8.78040525689387 12.2582917344514 16.6033675695161 18.5770275347965 -25.8537133353815 -33.61931594659 30.6074460840404 -21.2778115955494 -11.4888571911796 8.00901662918739 4.68150655185958 5.3550287347172 3.65484973743757 4.06553953328327 -4.11715901189723 -6.05745825030825 -6.4996096656859 4.81866695321498 2.13323083689523 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 1 -1 1 1
"77" -4.64854374513716 -9.70392748239327 12.4390502734288 14.8241763003507 18.6567527738143 -26.0246486075705 -34.2602408204296 33.6451155082645 -25.8033195941027 -17.0048352049893 9.93816463996921 5.83141367266064 2.73762530116632 2.45421041027991 5.34877061151838 -2.78260244565627 -0.899491043815998 0.738271609980429 -0.677988312071031 1.53350915958605 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 1 1 1 1 1
"78" -5.16557277817898 -10.0365238619137 10.8739807137186 12.0377847448949 12.6861005403635 -20.3963572334527 -24.609487771106 25.3082389087085 -20.1824893173698 -12.2602095434652 8.14196681020404 5.48896474369042 0.212469540112596 0.129638000278678 -1.39380287178501 2.23455346219749 1.65787549278264 0.960550816962758 0.018726768035237 -2.26601926799617 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 1 1 -1 -1
"79" -4.82544650645473 -9.6159288570271 12.5570629246334 17.7379779417625 20.793953524074 -32.08947197651 -41.7649187667021 41.2840301161817 -30.9794961543365 -17.7748373475525 10.3490016975069 7.22392731873735 5.06180334841473 1.74567579404172 3.03711591603343 -2.31653074513422 -3.66740604832914 -2.85687798169665 1.58825342550441 0.91717631209163 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1
"80" -6.75971860294472 -12.8242000910131 14.6780027186121 16.9886556828703 21.1434272416071 -33.5427194660869 -39.1702791659778 36.9740427140448 -27.0298728848958 -16.0649005972007 8.82310656075047 5.15587911711086 1.68373573811016 -1.33846356496125 -0.487691307388779 -0.346031404616183 -1.64921437215127 -2.18942405075685 2.11420654053546 0.587770715522546 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 1 -1
"81" -5.62282318976778 -9.44909355258367 10.4037318182656 15.9688447541122 20.0506402182339 -33.6258430613055 -40.9288794676218 36.5180999692925 -28.3422456090539 -18.3873256818927 10.9641265004196 6.40739860417168 4.46813104144778 3.87380651520526 2.7953510424707 -5.38815079475036 -2.2909500884427 -0.555037333346102 -1.02258599849083 2.38597272124983 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"82" -6.30588202726552 -12.1875711221523 12.6765462715454 17.1062478109459 19.5180692020993 -29.7578454380758 -38.6733173170436 36.5391150834818 -27.8693545014417 -17.155567475366 10.8481228921342 7.16472548214764 7.9952810027188 4.2022196398518 5.3473620172129 -5.445468862464 -4.09423298584739 -2.51846957715358 0.826042853107893 -0.830011891789203 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"83" -6.0745026011415 -10.203497200898 12.4439077700986 13.7675155344972 15.126599419323 -22.1311034399351 -29.7221597918992 26.2471153598485 -19.4677765478704 -12.6391637382614 8.71398119139814 4.42835659203033 4.28060507305546 4.37259487608866 5.25369357882861 -6.89889858653993 -7.14039274431685 -5.9738531947361 3.95013009167102 0.72929143614001 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"84" -2.67706460777608 -6.53952685561535 9.06381113515187 10.4867275628269 16.7462037656479 -25.0546959843884 -30.6703444415832 27.9167911478625 -20.4400682537584 -10.90562812937 7.86804513151188 4.28471368630588 2.52429273822733 0.827570806546579 1.42489167638965 2.77252319480938 1.87727524404389 1.19902056206261 0.19094648004952 -0.72204014321389 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 -1 1
"85" -5.23965105391235 -8.7830599298354 7.89370097405846 13.0368144988986 13.4347705486704 -23.8083837878459 -30.5546143067143 29.1619262360597 -21.2675499949043 -13.1532426859522 11.278863749973 6.46865813402295 5.45552768993946 4.0194869097382 5.47281054870895 -5.96857569569592 -5.9137430942842 -3.79782273670122 2.78134386926283 1.61976316497808 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"86" -6.35577438083707 -11.4499926200951 16.49231801921 19.480271755929 23.1514971157464 -32.2148009365864 -38.1304214418909 33.8625901396948 -26.7536624365263 -13.4204275585981 8.75145507352487 5.76302272254316 2.73609001451701 2.2186638582352 2.51240259468302 -3.01784920442801 -5.07714770671018 -4.48325056479664 2.70222325627266 1.5791263590646 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"87" -4.52186633842175 -7.11259858470369 9.65971040537414 15.4352134774984 18.430523252657 -27.1644686319963 -33.590565354702 30.3052346258903 -24.7302780717601 -14.0115199401881 11.4589200392421 7.12524246197459 3.63803817359389 3.56031152400196 3.61685147018351 0.560830721052447 1.00461164779677 -0.0347661836448732 -0.356330042878092 0.159633937003741 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 1
"88" -7.17284098284924 -13.6033772030113 16.211368395937 17.4060179101088 22.2305881063334 -34.0118910385913 -42.3796536044241 39.1870192654587 -28.0118842437953 -16.5704443904307 8.69160410386826 6.1330194846006 2.72519074015723 -0.876151029401997 -1.83901088183891 2.83579461154069 4.84212347544224 3.95186763975593 -2.72827884238533 -0.783902099417736 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 -1 1
"89" -5.83748020698538 -8.7918739304403 12.896377694659 16.1890546825962 17.5642661775065 -26.7487652870848 -31.0407054834588 27.9201682069827 -20.9133614349887 -10.4254252603478 7.28788518597452 5.39789759648009 4.09289442637453 5.32522451451587 3.95012674006613 -4.81963802287977 -5.05368225300091 -3.11990924729822 2.81521767049388 0.92077287730657 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 1
"90" -4.83427555189214 -9.15265287827444 12.3872838885045 16.5243258561326 19.3626530009508 -30.0143733324543 -38.1582490354325 35.1503204444201 -26.2778749316734 -14.2026867260894 10.3643839890722 7.34228425534412 3.73462259347527 2.19975451312538 1.86810187319412 -2.87403527194451 -3.23060729931209 -2.45710916570115 2.51767700378996 2.79828264522296 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 1 -1 -1 1
"91" -6.08852570317392 -11.8130639465534 11.4106738074884 16.2075398134208 21.3204104566406 -32.7485283033194 -41.6726164147826 39.3659236876619 -29.5103070865399 -16.8338749876229 8.09245637558465 6.05143754816813 3.77203125905132 2.9444075672191 3.92149078051256 -2.51284532937682 -3.63211240477045 -2.71479677016634 2.98947910634926 2.67061211581838 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1
"92" -3.73853677155949 -9.69898320623928 11.8958779503269 17.0394862847414 17.993550721634 -27.305228977176 -33.7633195068373 32.4909847341317 -22.1023740230711 -11.9369366030499 9.67314155607976 7.57365777252385 3.59518696326105 5.26792951128771 3.69402834665746 -4.7988518064185 -4.10731578073873 -4.49584001109867 1.76394123936283 0.0549342123551735 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"93" -5.84950007784604 -9.53418844774069 13.8231188138795 15.1963538737831 18.9286739066337 -27.2297393594263 -34.2485032849805 32.970878314108 -24.1221063494428 -14.3597855005098 11.1686094771592 5.44422357608526 3.97312933620171 5.09210264495572 3.48175341472071 -3.48986798280117 -2.10651766133131 -3.45149926351293 2.25764906588107 1.57266249115907 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"94" -7.56585567074984 -11.5864096456374 14.8898438161177 17.1844176207271 19.8479464629606 -29.8710136039493 -39.1908434616115 37.2323436047511 -27.3719296289701 -16.0109197055695 9.58271920868912 7.62568292336681 6.70565338832657 1.45503637574005 1.83615494737093 -2.33112454933376 -3.28246020848835 -4.27319989680968 3.97869068401117 2.1457527701031 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1
"95" -7.72509326948238 -13.4266145411523 14.1950274128426 17.7677810985495 22.8843587017487 -34.7686062836692 -41.3808031946677 36.7747734653346 -26.8867090507275 -13.6306795721377 8.72732867577038 5.72854107494304 2.56412322954373 3.31227662844209 4.51822899148323 -5.47378839187167 -5.24616587387042 -4.86600050846961 2.82192805389577 3.16652692501337 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"96" -4.76749206519291 -10.5106291604789 13.6679743423437 14.2708182050193 17.3198471486503 -25.5790371009288 -33.4844236301252 32.3084166200342 -22.5981042696918 -14.4853255207336 7.98717922792282 6.42720915293751 4.30674213259244 4.49614947975522 3.64344708228026 -3.12886287664797 -4.50575759346456 -4.21664016384253 3.32556942874535 2.0007688870868 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"97" -6.40334605636454 -7.84976279839498 9.90370156726453 15.8928336187421 19.1853571236765 -32.545833956876 -42.6963468994722 37.4964448470532 -27.3277691447561 -16.4072929788982 11.0434311739049 7.21644669171204 5.74794052164205 5.81867359317413 4.13767044666745 -6.02390124367257 -6.65316689549825 -6.60436545053961 4.23508750273111 1.46118715801921 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"98" -5.27307634168904 -9.10150345157159 14.0152484340205 17.1252098956035 20.4090552606578 -29.0026688244305 -35.9210322642916 33.2771439995293 -23.1620367256303 -14.4887310005992 9.79333500742288 7.72379707529277 5.33165648187388 5.81891087401551 6.64833003839089 -3.76862602296864 -3.58331636949132 -0.406759130128106 2.52084022702368 2.2924248003755 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"99" -7.49031189880206 -9.1776275361601 10.3572079150619 13.8603151978635 18.7291881527651 -29.7981993287186 -38.2004975073965 35.6886026715695 -26.7610073902764 -15.4878624367243 10.8279839474853 7.75070820013737 6.20621983516813 4.0512473177483 4.70669638515559 -5.36385551685408 -5.72786108461654 -4.06449254680432 5.18830726460376 2.68310541924645 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"100" -4.5714081949681 -10.4763201092376 11.0030728918916 14.3799794839593 17.011009184677 -24.7483292441169 -31.7654743316314 28.3715638519772 -20.1083020024831 -11.3904232572847 5.83597866465334 3.93082144170284 2.4833165428949 2.38120188344472 2.0749475564742 -3.40317709492732 -1.75194842014208 -2.86881492434371 5.67847699118458 3.08800453960955 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 -1 -1 1 1
"101" -5.61660089565125 -9.9766417707246 13.3093027920201 16.3830560133206 18.8893850930689 -28.1786418764191 -35.409151000982 33.4575218874176 -20.2701540936244 -11.600251309314 8.66954507568291 5.57031192658556 6.53295321901617 2.71803612498698 4.67186507564334 -5.59144837779586 -3.06638032890893 -2.21210606948435 3.08613580315611 2.35666557911622 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"102" -6.30564162105194 -9.29125677376048 10.7856104777914 14.5573265812239 18.3019223020841 -27.4832659072184 -34.523341038065 31.9582505121712 -22.0813735395942 -13.965068355596 8.67894332021686 5.17244678360974 2.98235862792603 3.49231422191048 2.68261446327658 -2.08581921119736 -2.24458965100241 -1.76723606022797 1.14419541087486 -0.848707980184244 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 -1
"103" -6.20094196572317 -9.77961592590071 12.6172415812626 16.6907372934612 16.6270386845903 -22.7686153197243 -30.56833193144 28.6188832091271 -22.1171999099628 -14.0302827993061 8.89545146638495 5.96796207326758 3.96263085966431 1.10008695802126 0.0979848727923553 1.00841026217886 -0.546854146684865 -0.632714398472763 -0.31409670586023 -0.149977687582524 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 1 1 1 1
"104" -3.62064011889396 -5.83116302639043 8.57738645138341 12.8267581364083 16.1385600207941 -27.4054721849567 -33.558461899876 32.006755533943 -22.6479700357509 -14.4097579724647 8.31049018213065 5.06895812454662 2.86262730690162 1.50908525040349 0.112419561890079 -2.86419205291304 -4.98274036258415 -5.26992031493053 3.86307655147439 0.963029613941438 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 1 -1 1 -1
"105" -4.40618158810314 -10.9346015905076 13.8646935639162 15.9103963635975 20.2030177733814 -31.7814303157539 -40.5236083021614 35.8196217638189 -26.4356758130321 -16.8113336210441 9.52905660426778 6.03401395103057 2.95278956845218 4.00635793904303 3.26812464836811 -1.86018884303099 -2.08121720553223 -1.91133906074328 2.53823455613192 1.85850057541212 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1
"106" -2.56180960330071 -8.47083379707423 12.5889883708055 16.1553942706249 20.660176676362 -30.3837415848413 -36.1055979670788 33.4549218238794 -23.45290075188 -12.2882117916165 8.96669448467911 3.90189210857969 0.536803869210681 0.982251597882527 2.3301108841444 -6.10156570040106 -6.07307087199837 -2.78925811175206 2.42374887183719 -0.0552896348931766 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"107" -5.26969832489668 -7.78931880287655 11.8171209766901 14.3673567603286 16.0969255442596 -25.893369237947 -32.4364993618072 30.4688605409159 -19.7431343524459 -10.6399091139393 6.78570094189669 1.71036850507934 0.473047679729778 -0.219296325247916 -0.388226125233951 -0.12848182808992 0.189425494123418 -1.24176386634886 0.244707591198161 -0.920941417226562 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 1
"108" -4.66133737445873 -8.2189524668808 12.6909268892086 16.991635870461 22.4862647521134 -30.8773396577943 -38.5546303379566 36.4449353396733 -25.213241427094 -16.9184832052603 11.0133689474138 7.11234946003708 3.97642677132201 2.84872591741238 2.77500812152427 -4.0640274681763 -2.39439327799551 -1.55471633341053 2.0500405682511 -0.929232188866524 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1
"109" -2.70666866398799 -6.6780982220452 10.7060176262646 17.2552221050737 18.5382504708732 -28.2409757194968 -36.6467844477301 34.2070723171892 -24.9554790479843 -12.6785802533783 8.37974388578835 7.00664802638223 4.53438519722248 2.34214994149403 -2.45383349099829 2.23674017489252 0.0410215081519965 -1.38998209052396 0.0843353545668111 0.0280135911102948 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 1 -1 -1 1
"110" -6.00923110783588 -7.04184523462009 12.9836717573046 17.5741321812967 19.8964250679824 -28.1032865613467 -33.0175164806749 31.0415677174663 -21.866164313134 -11.9036292219129 6.40188241377578 3.09141590490038 2.90731860698519 1.87284225866452 -0.810906154271835 0.435916458636764 0.928234809465082 2.32889793284879 0.138878136604828 0.352745425636565 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 -1
"111" -4.70506011879109 -7.53131071059186 8.75308148620527 13.3110203122238 20.1202121601655 -31.669996525475 -37.4774677812928 34.6799870833684 -26.6886467561476 -15.7596188127007 10.627339605467 7.24667604482872 5.00169505046355 3.17162768671036 2.84687302565101 -3.0461636742853 -3.35460896328116 -1.19544579011368 0.689724797253372 -0.0230645238564301 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"112" -6.3409079305367 -14.0136766577652 15.1853431334977 16.2286926751202 19.1143278136685 -28.292139823948 -34.0661118027865 32.0100482304857 -22.6869164618625 -11.1466607832503 7.32222244955373 4.92123313449121 3.25381532434194 2.64795809416254 2.19275043228211 -4.00308237992068 -3.12242382925252 -3.3341012863756 1.74222591402987 1.64084596643305 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 1
"113" -6.44132365459578 -10.1057418221075 14.8046701174353 17.9366129478672 19.5480613956931 -29.2055718458113 -37.024115542058 34.7909813899718 -24.5633319616761 -14.4180725196091 10.1638237973788 6.38742129955735 2.98121731659009 0.0114150083335756 0.069742271269515 1.91070521483243 1.89402717768022 2.04182492360877 -0.748715592579823 0.872913778766394 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
"114" -5.12791674443836 -9.37636883528325 12.8448232421489 18.626763567632 23.1620509673388 -31.2917747061982 -38.4722348124782 34.5701057435081 -25.2392790718506 -15.2501840329979 10.7910915870996 6.48284117103533 3.57562622365941 3.95412336481029 5.14110814008351 -4.61322708022893 -4.17858989262129 -4.98861385980274 3.16481350819981 -0.0378453444046848 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 -1
"115" -4.40918796069251 -10.5897796870777 13.090884929235 18.2567240451016 22.7323951852941 -35.4998557995474 -43.8078106827964 38.9111162113354 -27.5950137955865 -15.6190909588638 12.7832704668485 9.78142480038794 5.40502261275254 1.20206526373655 1.12192507461583 0.302657850514896 0.528590583267747 0.24383057073048 0.0575100516552767 0.751139587690516 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 1 -1
"116" -3.90889084029847 -7.42127048244928 11.0701227457771 14.3081605729009 16.768814078409 -25.4253098887728 -32.5331723182562 30.5957364142638 -22.0271106240779 -13.6359778498852 8.27052944779972 6.26507684030329 6.52683317063807 6.49823809736058 5.04505489611652 -2.71982088536121 -4.13169102682493 -4.41789178547184 1.80042369732148 2.20259526872601 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1
"117" -8.07420929817432 -11.3721739517409 13.4147712572281 17.3078056022491 21.6750696558951 -31.5556251954761 -39.7589892491433 35.0565506967595 -24.5806502192211 -15.1021345671967 9.83128974773924 6.33126130722445 4.62986438477693 1.49877921993489 1.17212644120249 -1.97722997684645 -0.893489898580508 1.29113178848085 -0.737489550627292 -1.2400039022782 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"118" -5.8976981990815 -9.86770901053569 12.5548016036269 14.2660236300043 18.2660019897179 -26.0119517781157 -28.6627948311692 28.7863476263006 -20.8009488303618 -12.0216834961693 9.55341854359503 5.76099666267424 3.65066024705466 4.6494683759355 6.70300924026566 -5.89952318638916 -6.94912042178739 -5.66365485117037 6.22789425654324 1.27819190654792 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"119" -6.87595461302557 -12.039113993807 13.4109571124162 15.6287886603129 18.6678944082274 -25.9639792598429 -33.8362972105712 33.2408029659574 -25.9880023599849 -12.8754592533251 6.63130129704695 5.23056704489233 2.11814222828985 0.367890255956529 -0.659939359658553 2.62954659285925 0.413309273157632 -1.06563847734418 2.53759931633332 0.984479719974348 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 1
"120" -3.50041005418537 -7.83338511528488 10.9714631501467 17.6213144921033 19.7655011147149 -29.6074233337966 -38.7728370365184 38.5339989049902 -25.5373265721682 -14.5864379006109 8.62509475840323 5.53193347998182 3.8557377328681 2.83618061681678 3.83748512676041 -0.153858190236051 0.427650589042154 1.46735281847183 -3.86529507316131 -1.97798697945846 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1
"121" -5.07366066751645 -11.0841376854444 15.969539618743 17.361374643291 19.4389264581667 -27.4147882554993 -32.4088124939851 31.8722336773987 -22.7880371194693 -13.4358601742836 8.21980636711778 5.92859642731822 2.67568065316688 -0.814813390730244 -1.97189012915497 1.8143677667093 -0.202462968422092 0.539498257622397 -2.87034458894953 -0.724204908455442 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1
"122" -6.43172977088977 -9.20606917841084 9.94149040460141 13.6330949313885 16.3186827963798 -23.1845292567525 -27.6075513569108 24.8701799526147 -16.9226746081548 -9.70563933470506 6.99841574570441 6.84076026764053 6.669582931634 4.32490385332528 2.10945041888281 -1.6324485837055 -2.6441234822785 -4.48317072480341 2.45895389033537 0.295462560638429 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"123" -6.35676486089118 -9.37526662792475 13.4464225301155 18.3563793176892 22.3437649714074 -33.9465224492064 -42.4898547354814 41.7518702263198 -30.6497823134724 -17.2150039752053 8.53671558008824 5.89200735414573 6.16407048334702 4.01023552926968 3.22100433211966 -5.01468649515897 -4.72629209717044 -3.3546845244124 1.33723795836544 -0.470860808186263 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 -1
"124" -6.19493135803851 -7.48356463811888 10.2839789059907 12.4995140421824 15.307729902094 -24.00321091323 -28.9557382643356 27.1782365281436 -18.2909541096691 -11.9817843555914 6.70736904563405 3.60199727362243 1.4445084560786 1.53522281187909 1.48869708490656 -2.94621711553698 -2.60980460032038 -1.11306715929169 -0.196853128290439 1.07097236900759 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1
"125" -5.29810209369718 -11.5758863550347 15.2597621536389 20.0720722290169 21.5433698662408 -33.5144527908452 -42.4035182884347 40.2776885138154 -27.1477001926121 -15.0671684249031 10.8784077885477 6.55514864790859 3.57395658223005 2.10141040502876 0.19658675672598 -1.58171003261219 -1.13459407484673 -3.85818539102532 2.43466772545846 0.681911568857709 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"126" -7.09093338311812 -9.33460501655175 12.3305836819298 17.3302749821214 21.2513027522906 -28.7139362446829 -33.3237154200981 30.5837749466063 -22.1870956502225 -12.8641222071399 9.08453014962522 6.11631681286181 1.82425006504514 2.65933095247214 0.728975696485973 -1.47584676556823 -0.485966306109553 0.174624581480112 -1.42566982735307 0.748986588503527 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 1
