"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"64" -5.70923272179296 -10.5462408293371 13.3245036249043 17.908034648078 20.7478172066718 -33.7571457914105 -42.8093159699494 39.8630332719205 -27.2961949974747 -16.242327483452 10.8568312286626 8.6535739033549 3.28360768259532 4.05054717746747 4.13203152758901 -2.90247935218465 -4.10523026086705 -5.36979717883945 5.30321210942238 2.09851627135865 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"65" -2.13439879099585 -6.54150610713686 9.22757767354995 13.8607221702498 18.774004903108 -29.4547558936219 -36.8254739139052 31.0541919863511 -23.8793576878505 -15.6698436405477 7.68809799600707 7.86910968101373 5.16241826701031 2.8235425422974 4.06105907289419 -4.21506639545867 -4.96472841380775 -4.34463584824323 3.62247873485784 2.39387144281593 1 -1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"66" -2.6817884822868 -7.2213883402044 9.84401435933204 14.5803297886321 18.4874976055419 -30.9781256375032 -39.2836756731397 37.9557356223819 -29.6805583186725 -15.7644379905617 10.0671233307183 6.65555835677243 4.53446396272891 6.08752288326798 4.40959562981147 -4.04996438320364 -3.12346063232609 -2.54329137713031 2.50485399055852 0.973283142603415 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1
"67" -5.20295456426947 -8.74935980106603 12.0288555028326 14.8075107183835 17.1238986503724 -24.8087643211481 -32.6732128030371 32.8918762828838 -22.446909303426 -12.4959305062075 9.99035561617109 5.09253441592847 2.05811860498826 4.7504683498224 6.31301646392793 -2.98163535113883 0.301566214974024 2.16616794167979 -1.36273368487894 -0.612974665917578 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 -1
"68" -3.48923244614111 -7.41675850409521 8.96514754223895 12.4739704159897 15.278402646835 -26.9643806389224 -33.6128780207965 32.425149131405 -24.86355620199 -14.3048806235254 10.3895604991238 8.355750740504 4.65934216501732 5.38340068092698 7.01403823319016 -5.39712029476467 -6.7054655719099 -5.73062236032064 4.45206538030478 1.45896732824146 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"69" -6.28718622314658 -9.53450407238425 13.9396955288582 18.9598286714411 22.4114912007252 -32.7556076791059 -39.8646457439524 38.0682451809623 -28.2051484026544 -16.1697253926308 9.12793487447169 6.22643226256367 1.32515039812629 3.08532490862976 4.04798955854871 -1.95567469909049 -2.1643222770126 -4.57473519062275 2.9132114245429 2.44298660412017 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"70" -6.74004911260679 -10.8148432278259 11.0412255012699 12.8762912268681 16.7342999606013 -26.8334503197606 -33.8986874229483 32.3168152632874 -23.2723862370803 -13.2153393470897 9.60083997307639 6.99974009642888 5.2744960262803 2.90022603641928 3.61481537193636 -5.85674548878669 -5.16284272192523 -4.8403683292733 2.28118343103259 1.17333803931043 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 1 1
"71" -6.22102274397118 -9.60122471568135 10.6174954780137 15.3182388720755 19.4834557686161 -31.251693965879 -38.549378001054 37.9614848570007 -27.5006787734393 -16.7341614034994 10.9022256017168 8.42898413709393 3.78562166434867 1.97116343416991 4.7238240390582 -4.19385520998673 -4.63532238160855 -3.51005228113064 2.84338594189229 2.11174115614635 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 1 1
"72" -5.14159225361708 -12.55744996922 14.4211289913248 20.7469103947319 25.2090035203887 -34.5339167570621 -43.6632355461565 39.9174641274395 -28.5131477696478 -15.9685097649247 13.6487079016706 9.68547316078154 5.26118380677208 3.94132032875707 2.94386627497946 -3.39838576842551 -2.94143954806627 -2.24758680271507 -0.0866150979341189 -1.22770121679146 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 -1
"73" -6.30082951818752 -11.3048297289765 15.5600422758538 17.7544532493235 19.7587520344996 -31.1453039990481 -38.2092724509349 34.3510810658456 -24.3385054640222 -13.6392998357468 11.1620628334986 7.02270874561998 4.00560477777122 5.01883673229264 5.99362004291891 -5.01472807934218 -4.93094681694123 -2.96578270680726 2.53379385707902 1.47217108305589 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"74" -7.78173382895165 -12.2540400524634 15.0908899258101 17.4046864496065 21.0848955482221 -32.1784239106822 -40.1148387186649 38.3048250990988 -29.1757942750271 -15.2181048166722 11.9152641930955 8.00540535274494 6.23007972542794 2.68981086835058 2.03365364901593 0.04384414941218 -0.216700234752192 -1.780269592251 0.59192323673468 -0.856230916028457 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 -1
"75" -5.11256359228785 -10.5336683280662 13.9723126290861 16.9774278472644 19.4189303431781 -31.423149605883 -38.527648789643 34.0064878138279 -23.4371675388369 -15.8257035345626 9.8999747619083 7.71381620207125 4.05241031126978 4.52717489332691 4.85877882925783 -4.55888014150787 -5.94259096453826 -5.69791167703648 5.12848365549871 1.09585959425624 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"76" -7.70736493162697 -11.7354634774918 13.5271605252668 11.2900142066584 18.4299478889778 -26.3871932124574 -32.5748229077847 31.7028326358192 -22.2578695760374 -14.63423752576 10.509587791171 7.28681878530029 5.97139325560425 6.01384182808247 7.27519371199593 -8.48424864090683 -5.62017629758614 -4.39357819735106 4.45342718914165 1.00136064906826 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"77" -5.90037201189543 -8.88538518152144 11.7587489665336 13.099775740792 14.9069563751151 -25.1326064382163 -31.6331044994253 28.2736552840543 -18.3114171124626 -9.71019275544749 7.67327489322023 4.83078457313769 3.38792470954311 3.37204263072866 5.6543264546765 -5.74453794716164 -4.44481292946958 -3.77603072920443 2.15579947895016 -0.410355866894338 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"78" -6.33098870128539 -9.61080821246004 14.6407407310124 16.1060875718854 17.9786036229778 -26.6574455985895 -34.010543075407 30.2797591697546 -22.8627742033897 -14.0290180575615 10.5469303984024 7.55468642181556 4.89198810310262 6.46205104095713 7.05602830873867 -5.98093998892789 -3.67983957798819 -4.31210797282481 3.6222659410186 2.01543713697749 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"79" -7.32716217475347 -12.0890770399884 14.1623314363818 17.5469810449662 20.9985206397909 -31.3745573681237 -40.0432852800386 39.042557265687 -28.3292897184773 -17.9313497781563 12.3876426272421 8.30813024266115 4.12716299391724 2.48059998664133 2.65640674280277 -4.63862390314364 -4.67258394667475 -0.623621912336516 0.95708379444676 -0.319745296589038 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 1 1 1 -1
"80" -4.34620311784451 -9.35658441397406 11.657257891152 15.2633379655797 19.5930646026837 -29.7626110217741 -37.767844032574 37.5332903074016 -27.785101173958 -17.7100479038068 11.3850896055756 8.93278260151804 5.96153489421002 2.48324161616779 4.24049335892707 -5.111192138919 -3.99092558401338 -3.21400885699386 0.917744286696817 -0.719028796067547 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"81" -6.75781870186747 -10.1648650486196 13.0277393851874 18.1031455143876 20.5674036408596 -28.7881499074879 -34.9591629341908 32.48106511595 -23.5654454275452 -13.4209157853747 10.4206734212583 5.42628916407364 5.64329482291585 1.76686567719876 3.46302690969314 -4.77745503609954 -3.08827708049288 -3.04622352521734 1.51743152733594 0.551720239497457 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"82" -6.03578066925211 -9.17237057868001 13.6038305556295 17.8080688793675 19.5544471468852 -30.6166833105352 -38.8279431666086 36.1029934219119 -25.5965615642039 -13.4726004797468 10.000219621006 4.96948368340276 5.47649037381903 5.57986025272966 5.39365375289609 -4.05698139913388 -3.62494661571397 -3.60411679390663 3.19288977394717 -0.960735044760201 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"83" -4.66956729426413 -8.75024061328339 11.5047849211055 17.711929317088 23.3576341855784 -33.2541585034987 -40.937955283029 39.3944287624527 -29.0120169458293 -17.1169924521877 10.6592738489288 9.12519292889212 7.63386827153257 4.68980230398411 5.67677597021757 -5.26941158075412 -3.91317165652101 -1.66454027986547 1.97215082939284 -0.448756094924879 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1
"84" -5.38082892763783 -11.0564490298529 12.4031433848881 16.8172987282205 20.879530139131 -28.596555410147 -35.5571002081053 34.1077936728442 -24.760892568054 -14.7619187702401 9.89787293808194 6.0380995532731 4.65148522095298 3.30961044482397 4.29114236201025 -6.68321460707653 -5.35873198324223 -5.00526779730708 3.05624751851998 0.188912785677411 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"85" -5.65321164432056 -9.04417937577333 11.2591614314004 15.0016207701114 17.7727171636327 -28.3896607707269 -35.971847401052 34.8338432214064 -24.54209598071 -14.8376925739932 8.99977083342218 8.58620813420696 6.20709241698521 7.66402581953057 6.87510551293238 -7.58934454445132 -7.28304528177517 -5.88930002823841 5.1635212924884 3.7599058562806 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"86" -6.20393449664923 -11.7863616847098 14.4491134602712 17.6885334009341 19.3043261407525 -26.8759408316072 -34.6818671037275 32.698753786701 -24.1278222867198 -13.2440938179183 8.6426157663422 5.54890811524764 4.49946127908085 0.390894384076276 1.58529704068583 -1.67500357136321 -2.05357206956746 -0.368367350029086 -0.392279164093568 0.690500234245314 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 1
"87" -6.20800775796268 -10.6271098592186 14.9166615141998 20.6173964263193 23.3967278331066 -33.0747904398587 -39.2271741372561 35.5713974675877 -26.6387931139847 -15.4914130956004 11.2638821903399 8.42959886203113 6.04956973972592 5.43031231835929 5.92834455945503 -5.37454584766869 -5.08097135004236 -5.80592634741391 4.31840982597016 1.41303864518837 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"88" -4.57710854659188 -8.12899993089135 10.4918332323015 15.5295327702921 19.3764612785866 -28.0871120400821 -34.2538076691219 33.1700159058846 -25.6086806495819 -15.6208887933733 9.57221103221277 7.77223684020779 6.44863625869336 7.82450600011495 7.7278752398382 -7.27280001492468 -4.10091662245862 -4.74377575996382 3.84170979003614 4.34755350503616 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 1
"89" -5.45530415411973 -9.41889186331106 7.68179716793524 17.0125487107382 20.5454562509289 -30.1903239275932 -37.8889087999967 36.0816449474144 -27.4220426847766 -15.6614700219439 11.4961953633309 7.56631575530073 5.34106304609023 3.76673335791655 6.21393098286474 -4.52649885887818 -2.46613208704948 -2.5903076317177 3.63063974097862 0.0271786213068191 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1
"90" -5.10810350340932 -9.96810890243261 12.8721003757908 16.5552018297048 21.0433016068969 -34.2279974216735 -39.9559721631651 38.6106750513072 -26.962700695745 -16.9727288901151 9.5226422881141 5.36402532636128 3.37745028752147 -0.341999471468565 0.82548787825502 3.33093979343752 2.75924124064127 2.69070297989594 -0.839999377374504 -0.368324752288846 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1
"91" -4.30632794488108 -7.5264391476429 9.56139369226167 14.3459104362524 17.5650397860127 -25.8140194897666 -30.7774424048667 28.8480246180128 -20.4050074890371 -13.8995543268284 7.2113741949072 5.72499401163417 2.12917923433538 -1.04610021399042 -1.01864188788556 3.8787150549038 2.61534893205682 5.14974100565835 -3.52797743496702 -2.698421138134 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 -1 -1
"92" -8.18143924172749 -10.0638080253322 14.6081206910557 18.0494425825726 20.4137363821439 -31.4804361331231 -39.1608629643636 36.4040162359052 -26.2328767315166 -15.2498801231358 12.3140820080186 8.43365911520223 7.32615831803823 2.87046193284801 2.88113014386886 -2.35526866209782 -1.91773448727333 -1.78337031095819 0.96201628657829 -1.71842106487766 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1
"93" -5.52934931172321 -7.52371775411632 10.0596838820138 15.0874081216454 20.0577429270322 -27.1465911091009 -35.2504007839889 32.8276955842925 -23.599476131784 -14.869807580693 9.50591604142293 6.61455704510536 5.45846994901541 3.97143652456536 3.84876085634937 -5.9463820514881 -4.77491232562483 -5.17438843634628 4.02948116597328 0.337336676287849 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"94" -4.37223799303352 -8.86421176438119 11.9149791594786 18.1183746579318 21.2946078136393 -30.5923581358351 -38.3465383006731 36.019795552168 -24.9353758087642 -14.1756128644654 10.2006525780159 8.85882228840174 6.51269647366408 5.18526171676832 2.9579404855139 -1.1590925958767 -0.802071909539539 2.00290424380733 -2.05118513004329 -1.00365690548253 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 -1
"95" -6.73785003155313 -10.0218559679164 12.7830697799665 17.5170210903222 21.5830278265967 -30.2078371970436 -36.8293680619889 33.6383685407338 -24.9081869991315 -14.337003937365 8.41992870101147 6.73166594912733 4.85176385274604 5.32381072993421 6.25246157930406 -5.84543738886737 -3.16031368247617 -5.69187709590995 4.29326170552787 2.50524691884131 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"96" -5.75652348839498 -8.65779201904856 10.420724211817 15.2498369123452 20.8382990772389 -30.778900730193 -38.3054565931006 36.1524841216562 -26.376387794407 -14.5124817868052 8.25343270759473 4.65038318593116 2.88340963617449 3.12338396638067 2.36999167070275 -3.77572085095762 -5.57827824024876 -6.32345580366855 3.59004550708034 0.451002904140403 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"97" -5.05172780755703 -8.00886847553891 10.2611634551098 15.0855715171548 19.7368230556257 -28.7576623007812 -34.2896033425207 31.1802864778522 -22.5039372391286 -13.1696182263912 9.68352677493064 7.21229099308905 5.50114113735555 4.41405584900315 4.10924284094087 -2.86843889847916 -2.62845113013176 -0.228218077601758 0.870216332862441 -0.803184074377231 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"98" -3.19774957730093 -7.2110631433958 10.5424550516417 11.1333430991214 14.9222895300111 -22.7067207742958 -29.4133035897343 26.9104796582619 -19.3231933934833 -9.55755632941052 7.19469327941067 5.28245080872524 2.88272933516301 -0.258282873059161 0.0524961538432947 -0.840983907966341 -0.678271076589897 0.00333187917743116 0.661354526352611 1.46239858150503 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 1 1 1 -1
"99" -5.59572819807234 -10.1219559464923 13.5121699063044 15.7929449473145 18.734170888251 -28.1648649774324 -35.1673220073904 32.1954308782363 -24.2273349293642 -11.5959071205446 7.58362049498838 7.51603645751273 4.92797603408321 6.14706797322658 6.58415366678373 -3.05662627147013 -3.12311168806937 -1.85550202088041 1.64051840389759 2.16927199481108 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"100" -2.46726977271539 -6.57317766203821 9.90982825405574 14.8597498019222 19.730650014131 -30.0434726700882 -38.1749553457366 34.9341445006457 -27.2530718713845 -15.1984270498626 10.2403578273461 5.52134293416352 3.9305780642998 4.64499360191992 5.80194654378934 -4.26185998123659 -3.67926143284051 -1.82618670631277 1.55101278275604 3.3121505634836 -1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"101" -5.08731752956947 -10.270597172196 13.4899960155525 15.8691277092091 19.5894986778916 -31.4728724772924 -37.457189799737 35.0851589138408 -25.7245977727558 -14.174619782992 10.6316974352467 7.8657854308481 5.7869158485256 5.04092357261503 5.73712264592817 -5.7863016578571 -3.93742661696158 -6.19823534192875 4.89980306834683 2.20660608293389 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"102" -2.81381920774883 -8.43010336854121 13.1961552639016 17.2016036797813 20.4780641753246 -27.2901396620951 -34.6267280734759 33.5397944828137 -25.5214429338153 -15.5500973885025 9.19914667221818 6.85484810409769 3.79777447608023 1.57571417167633 1.23487069783331 -2.43487087588147 -2.81484630248787 -1.65152201973416 0.52462422426085 0.916184074521996 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"103" -4.99193406950157 -9.1046416280832 15.7123545358239 17.8717385929456 21.525837043422 -29.0756875009604 -35.0135086003509 31.3144668516828 -24.0445813858008 -12.8592202233659 8.74798601890364 6.62841540552046 4.90196808718558 2.96722327235739 3.3660788361565 -4.2680467740192 -5.54144476691028 -5.63705913337971 5.79596199874412 2.38728557909423 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"104" -7.45893097787292 -12.3884522880303 13.046310639845 16.6133275724781 19.2798740333774 -31.4880186878973 -38.5888169829079 34.7048538530222 -26.6519022014791 -15.634491256485 9.80976195105484 4.91111326815452 2.12089426926297 3.8057171686308 3.20697563383689 -5.46726405672393 -4.29520380867541 -3.28069485341319 1.45200820591734 3.07193939856967 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"105" -5.31583882448177 -7.50221801446217 10.726049275066 12.1941556475801 14.9475068284637 -23.0676949961344 -29.8235227212763 28.1858015879466 -19.8512481387734 -12.2321803404667 8.67129712061179 4.88994703464791 2.89614496597228 2.37448928592034 3.04157188646689 -1.48047901848721 0.0836764923238864 -1.55647541157485 1.04911005306524 -0.7456821569471 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 1
"106" -4.16286643960744 -7.97785571594221 10.2418577591206 11.4219288795412 15.1579365178412 -24.1546635636318 -31.0108074917989 28.5991721740656 -21.8823803864882 -12.7136030860962 8.54670338420982 3.58970426920784 0.58470144231657 -0.630105661530973 -0.35424682673908 -1.29149429002943 0.267804516542037 0.811885873759573 1.16010340594631 1.6018970429156 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
"107" -6.6288231297951 -9.30236107126682 12.2855744901178 16.8892302323157 20.6086865680211 -32.05490169052 -38.4148414632798 36.8291862798484 -26.7824294907775 -15.2346924490236 10.3734397118158 6.88494414765377 1.39324437458403 1.96208679688657 1.66086603832137 -0.91432720725297 -0.562164897477176 -0.996434157965927 -0.491386712642669 0.74744761190571 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 -1
"108" -5.25572569198772 -10.1598557532873 15.9514821625017 18.6421791558921 21.6223012816089 -30.8696107493243 -37.3571622409724 36.3231708890917 -26.2300737463911 -15.074566320166 11.1993389573905 7.61530535792834 5.32922988666045 5.6837126849309 4.44318535824021 -3.99739668421004 -3.19493395416941 -2.98938263602701 2.2827455038591 1.69252783541642 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 1
"109" -2.75234848411552 -8.10874070717883 11.0360016977164 14.8066303715467 14.8411333343876 -22.5505206457161 -30.387637951856 25.8471689034218 -19.5869653281813 -13.0775516192583 10.7214823591833 4.86803295243935 3.51140943577522 2.10156902682784 0.593963330806519 0.548644277353734 0.881864008010648 1.12926136525346 -1.56462171970694 -0.720188208072984 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1
"110" -4.60528573869403 -8.87752741520643 11.0264811133184 12.8409302993417 16.2090739577288 -26.2674019569052 -30.365210804309 28.5531768844202 -20.5072075855727 -12.015867796639 8.24776272487211 7.30776823598094 5.86687985247664 3.77451277409835 2.65420078337865 -2.81729963434356 -5.16754068573648 -5.11313931883456 3.04698283921439 1.64689123023638 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 1 -1 1 -1
"111" -5.68886705700671 -8.37192314821358 10.598751518399 12.6972208894938 16.1118595568683 -24.1444919854228 -28.3516466021444 27.3835293339528 -19.2314215546121 -11.5871756260305 6.83175284337545 4.27347741824528 0.65724941692622 -1.61392264571433 -0.621646991776803 0.648043151644637 -1.62658716238608 -0.0853727305543769 -0.243785742975733 1.96614031448502 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 -1 -1 1
"112" -4.85735250655332 -6.67443654704385 10.9179733826694 15.2399763359302 18.2450870085055 -27.241546467449 -36.1628923268854 31.0997177186393 -23.4569411428447 -14.2996373653176 10.0848591283995 7.78928202027374 5.5514139422231 3.50181875391798 3.60226966747675 -3.48317911208488 -2.18486421945744 -4.61076568913206 1.20600361695949 0.0470883493379552 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1
"113" -3.94886024882048 -7.40308228430857 11.0421893764853 15.4946105912751 17.7848854815245 -28.8550497018053 -35.6383464283516 33.6155846831376 -23.0825346803642 -13.8626495152296 6.45603284668226 3.0392440973141 2.92597676256524 2.14367275434771 4.29505335441578 -1.40371054655833 -2.03522707891012 -3.07560491266076 3.49845862529884 1.05763485346576 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"114" -5.81563238139992 -10.9242483615089 13.2306615810983 18.0252936657036 20.1129943190567 -32.1651225855046 -37.0107840413362 34.7308043929766 -26.4054492112593 -14.3889145256856 9.15318674217482 6.71707982050711 4.40508444806563 0.481287876809565 -0.775830511428565 -2.24767702125148 -1.68262368464611 0.448892328255457 -1.25952924416038 -1.01961231939661 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1
"115" -9.25265965047173 -13.2951362624733 15.100895825165 20.1302705558 23.922260904833 -34.2396551103724 -42.9710257151864 38.682332678969 -29.0652965185637 -17.4802908792736 11.6013707027336 6.5533217855736 6.09905287926866 3.31229551862201 3.96974798857367 -2.20653137533935 -1.2502257682467 2.05900492286298 -4.11037992494617 -1.31629426803607 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"116" -4.35422215430727 -10.3132691135473 12.5146927413912 17.4233904319653 19.5188685852315 -30.6535953776415 -38.3028527349939 38.0578255770978 -27.7391447352638 -14.9229933377618 11.5622847014835 8.71943884330258 4.63238411560227 1.14466076877989 -0.468474312354884 -1.77987159276322 -2.94609683495005 -3.98484736412505 4.77521147404394 3.97294393484744 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"117" -4.05279360946773 -8.16259359669768 11.9729132238849 13.6128943899783 17.1896630010699 -25.9135538486877 -31.8452156883361 28.3132168133993 -19.7032814414375 -11.3096521043933 7.99068247852516 3.58020289013321 0.863884559462632 1.32513709154713 3.08127850749975 0.356493743840559 0.92747862704213 -1.41114330519526 0.831368592967388 1.14990374206944 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 1
"118" -5.71486608613217 -9.1839467496619 13.241943786395 16.9050671385145 21.9833143966028 -34.1552252588493 -41.617838971749 37.406231269767 -26.9440470960873 -13.786225420022 9.54148144672721 7.65423484019047 7.55179254710374 6.73064694118897 5.74628296897165 -3.02399485787582 -2.48939523328555 -0.21160653974944 1.59040158178686 0.252969528192715 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"119" -5.90083550499454 -9.80224139022472 10.5783988067644 14.1526079024341 16.0126258497024 -23.6357259052843 -27.4319586248737 26.3742480385981 -17.9115812839056 -9.97493230256289 6.8993701478909 7.58906947967907 4.43355880583049 4.62468678467614 3.05308404154119 -3.04776314919772 -3.62125165993391 -2.8732191148369 3.31123608674079 1.42576771818356 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"120" -1.61709294604086 -3.86320948490906 7.82502240470918 13.1732964819462 14.181667059542 -24.3999503864089 -31.5781334892046 29.7786445667993 -23.2770238906985 -14.3840033424741 8.04374149305147 5.38302768314696 3.78307684963447 1.69267327262316 1.27920250334552 -0.305352148048637 -1.3844792423397 -0.217792111341492 -2.07359660987621 -0.293676872448348 -1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 -1
"121" -6.20846710274447 -8.24529325768598 13.0096611259298 17.567263968886 22.3780279707726 -31.7702501316285 -40.4987773196399 39.0004350701879 -26.4476143011432 -15.0814483442634 11.6791291929791 8.38083402577545 6.5352133681506 3.64354475655901 3.50807055852712 -2.24113401987884 -3.44871874734738 -4.5919903555126 3.78654681993958 3.01971334163978 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"122" -6.71063963468512 -11.8677878828538 13.9787305646766 16.8781974131166 20.9386916485043 -33.0389503166061 -42.3728400072247 37.4932908372884 -26.3281039919464 -12.6740579772987 8.86448817941938 6.93516939537823 3.90574193928728 2.53084280657453 0.374873529568263 1.89424684934497 3.2795183771504 3.08183675268766 -2.55121139968625 -1.44614594505578 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 -1 -1
"123" -8.06453179021584 -11.4906985666192 13.2170714553539 19.7299451320852 24.143889661488 -31.5460713474114 -37.7040092960423 32.3158524942192 -21.65950873215 -14.2002385736623 9.71463206733017 7.37011891026689 4.46178642862205 2.55453713320597 4.34296480290206 -2.35398028618959 -1.60822890577079 -0.52892090864075 0.123102126537894 -0.687512426989118 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 -1 -1 -1 1
"124" -5.66012596688783 -10.2388063616549 12.0866793349216 15.3578177935336 16.8260082997704 -25.7056771610081 -31.1434148353863 28.0421106487225 -19.9679909371157 -13.8447095877406 8.20369118147845 7.02160113628575 5.08965626447961 4.18471772009535 3.24627465663145 -2.09316901890125 -1.37610647070384 0.142457126300989 0.604021450337953 0.291826322480154 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"125" -6.77461443407219 -10.1553301156319 12.313367837117 15.6813783228058 23.681529486741 -36.5791538520618 -45.5722519195858 39.9129499117612 -28.5909637138492 -16.8401467349638 10.1973411753024 7.41920139354459 5.79870203744579 5.65111184831946 7.64992631678671 -6.9037527360761 -7.93592255804639 -4.96427764427891 4.28243743961663 3.54872592708807 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"126" -5.25482432380327 -8.65879801993424 11.3457883713126 16.4714822146235 18.7693387625134 -27.2458471229333 -34.0040975444166 29.8430142856332 -20.4601529280371 -10.3555179287975 8.26041520279466 4.56217285391046 3.9100758614036 3.76784923072487 2.46661527693835 -3.8012955242932 -2.72135472733393 -1.8105120069213 1.2042046607749 -0.938067651686698 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 1
